Date,Ticker,Company Name,Previous Price,Current Price,Price Change (%)
2024-07-03,TRP,Transcananda Pipelines,37.75,38.16999816894531,1.113
2024-07-03,TSL,Trina Solar Limited,9.479999542236328,10.260000228881836,8.228
2024-07-03,TSM,Taiwan Semiconductor Manufacturing,175.6999969482422,182.49000549316406,3.865
2024-07-03,TTI,Tetra Technologies,3.3299999237060547,3.380000114440918,1.502
2024-07-03,TTP,Tortoise Pipeline & Energy Fund,35.5,36.0,1.408
2024-07-03,TU,Telus Corp. Non Voting Shares,14.90999984741211,15.0600004196167,1.006
2024-07-03,TV,Grupo Televisa S.A.,2.619999885559082,2.7100000381469727,3.435
2024-07-03,TX,Ternium S.A.,37.459999084472656,38.0099983215332,1.468
2024-07-03,TYG,Tortoise Energy Infrastructure Corp.,34.75,35.279998779296875,1.525
2024-07-03,UBS,UBS Ag,30.020000457763672,30.34000015258789,1.066
2024-07-03,UGP,Ultrapar Participacoes S.A.,3.8299999237060547,4.0,4.439
2024-07-03,UIS,Unisys Corp.,4.21999979019165,4.340000152587891,2.844
2024-07-03,URI,United Rentals,645.8800048828125,653.9500122070312,1.249
2024-07-03,USG,Usg Corp.,27.3700008392334,27.672000885009766,1.103
2024-07-03,USM,United States Cellular Corp.,55.25,56.130001068115234,1.593
2024-07-03,USPH,U.S. Physical Therapy,91.58999633789062,93.0,1.539
2024-07-03,VALE,Vale S.A.,11.140000343322754,11.609999656677246,4.219
2024-07-03,WAB,Wabtec Corp.,155.47999572753906,158.0,1.621
2024-07-03,WAT,Waters Corp.,284.489990234375,287.5,1.058
2024-07-03,X,United States Steel Corp.,38.34000015258789,39.189998626708984,2.217
2024-07-03,AAXJ,All Country Asia Ex Jpn Idx MSCI Ishares,72.55000305175781,73.55999755859375,1.392
2024-07-03,ACST,Acasti Pharma Inc,2.8499999046325684,2.9000000953674316,1.754
2024-07-03,ACTG,Acacia Research Corp.,5.070000171661377,5.159999847412109,1.775
2024-07-03,ACWX,ACWI Ex-US Index MSCI Ishares,53.369998931884766,54.02000045776367,1.218
2024-07-03,AEHR,Aehr Test Systems,10.710000038146973,11.0,2.708
2024-07-03,AGEN,Agenus Inc.,14.279999732971191,14.529999732971191,1.751
2024-07-03,AIQ,Alliance Healthcare Services,36.099998474121094,36.529998779296875,1.191
2024-07-03,ALGN,Align Technology,239.74000549316406,243.3699951171875,1.514
2024-07-03,ALLT,Allot Communications Ltd,2.619999885559082,2.6500000953674316,1.145
2024-07-03,AMAT,Applied Materials,240.86000061035156,243.30999755859375,1.017
2024-07-03,AMBA,Ambarella Inc.,56.099998474121094,57.029998779296875,1.658
2024-07-03,AVNW,Aviat Networks,27.690000534057617,28.040000915527344,1.264
2024-07-03,AWAY,Homeaway Inc.,19.399999618530273,19.66900062561035,1.387
2024-07-03,AWRE,Aware,1.9199999570846558,1.940000057220459,1.042
2024-07-03,AXDX,Accelerate Diagnostics Inc.,1.149999976158142,1.1799999475479126,2.609
2024-07-03,AXGN,Lectec Corp,7.519999980926514,7.659999847412109,1.862
2024-07-03,AXTI,Axt Inc,3.359999895095825,3.440000057220459,2.381
2024-07-03,AZPN,Aspen Technology,195.0399932861328,199.52999877929688,2.302
2024-07-03,BBGI,Beasley Broadcast Group,0.6100000143051147,0.6399999856948853,4.918
2024-07-03,BEBE,Bebe Stores,2.190000057220459,2.25,2.74
2024-07-03,BGFV,Big 5 Sporting Goods Corp.,2.4000000953674316,2.5,4.167
2024-07-03,BIDU,Baidu,86.87000274658203,90.05999755859375,3.672
2024-07-03,BIS,Ultrashort Nasdaq Biotech Proshares,16.979999542236328,17.270000457763672,1.708
2024-07-03,BKSC,Bank Of South Carolina,11.0,11.180000305175781,1.636
2024-07-03,BLDP,Ballard Power Systems,2.1700000762939453,2.2899999618530273,5.53
2024-07-03,BOOM,Dynamic Materials Corp.,14.109999656677246,14.5,2.764
2024-07-03,BWEN,Broadwind Energy,3.109999895095825,3.2699999809265137,5.145
2024-07-03,CAAS,China Automotive Systems,3.4800000190734863,3.549999952316284,2.011
2024-07-03,CAMT,Camtek Ltd,127.33000183105469,129.97999572753906,2.081
2024-07-03,CAR,Avis Budget Group,105.02999877929688,107.27999877929688,2.142
2024-07-03,CART,Carolina Trust Bank,33.16999816894531,34.130001068115234,2.894
2024-07-03,CARV,Carver Bancorp,1.3700000047683716,1.3899999856948853,1.46
2024-07-03,CARZ,Nasdaq Global Auto Index First Trust,59.810001373291016,60.790000915527344,1.639
2024-07-03,CCOI,Cogent Communications Group,54.779998779296875,55.38999938964844,1.114
2024-07-03,CDTI,Clean Diesel Technologies,0.4000000059604645,0.6499999761581421,62.5
2024-07-03,CECO,Career Education Corp.,27.989999771118164,28.34000015258789,1.25
2024-07-03,CENX,Century Aluminum Company,18.93000030517578,20.190000534057617,6.656
2024-07-03,CERS,Cerus Corp.,1.7000000476837158,1.7200000286102295,1.176
2024-07-03,CG,The Carlyle Group L.P.,40.0099983215332,40.59000015258789,1.45
2024-07-03,CGO,Calamos Global Total Return Fund,11.149999618530273,11.319999694824219,1.525
2024-07-03,CHDN,Churchill Downs Inc.,138.4600067138672,140.0,1.112
2024-07-03,CHEF,The Chefs' Warehouse Inc.,39.779998779296875,40.869998931884766,2.74
2024-07-03,CHRW,C.H. Robinson Worldwide,86.1500015258789,87.51000213623047,1.579
2024-07-03,CHW,Calamos Global Dynamic,6.920000076293945,7.03000020980835,1.59
2024-07-03,CITZ,Cfs Bancorp,30.0,30.75,2.5
2024-07-03,CLFD,Clearfield,36.72999954223633,37.45000076293945,1.96
2024-07-03,CLIR,Clearsign Combustion Corporatio,0.8600000143051147,0.8700000047683716,1.163
2024-07-03,CLNE,Clean Energy Fuels,2.319999933242798,2.430000066757202,4.741
2024-07-03,CMLS,Cumulus Media Inc.,1.899999976158142,1.940000057220459,2.105
2024-07-03,CMRX,Chimerix Inc.,0.8600000143051147,0.8700000047683716,1.163
2024-07-03,CMTL,Comtech Telecommunications,3.0299999713897705,3.2300000190734863,6.601
2024-07-03,COHR,Coherent,72.86000061035156,73.86000061035156,1.372
2024-07-03,CPIX,Cumberland Pharmaceuticals Inc.,1.4500000476837158,1.5299999713897705,5.517
2024-07-03,CPSS,Consumer Portfolio Services,9.649999618530273,9.770000457763672,1.244
2024-07-03,CREG,China Recycling Energy Corp.,1.090000033378601,1.1100000143051147,1.835
2024-07-03,CRESY,Cresud S.A.C.I.F. Y A.,7.920000076293945,8.050000190734863,1.641
2024-07-03,CROX,Crocs,145.49000549316406,147.89999389648438,1.656
2024-07-03,CSIQ,Canadian Solar Inc.,14.539999961853027,15.720000267028809,8.116
2024-07-03,CTHR,Charles & Colvard Ltd,1.7000000476837158,1.7300000190734863,1.765
2024-06-28,CVLY,Codorus Valley Bancorp Inc,22.899999618530273,24.040000915527344,4.978
2024-07-03,CWST,Casella Waste Systems,96.86000061035156,97.98999786376953,1.167
2024-07-03,CYAN,Cyanotech Corp.,0.3499999940395355,0.3700000047683716,5.714
2024-07-03,DAIO,Data I/O Corp.,2.759999990463257,2.799999952316284,1.449
2024-07-03,DAKT,Daktronics,13.149999618530273,13.449999809265137,2.281
2024-07-03,DAVE,Famous Dave's Of America,29.989999771118164,30.5,1.701
2024-07-03,DGRE,Wisdomtree Emerging Markets Div,26.200000762939453,26.690000534057617,1.87
2024-07-03,ERII,Energy Recovery,12.789999961853027,12.949999809265137,1.251
2024-07-03,EUFN,Europe Financials Index MSCI Ishares,22.489999771118164,22.760000228881836,1.201
2024-07-03,EXPD,Expeditors International Of Washington,121.22000122070312,123.8499984741211,2.17
2024-07-03,EXPE,Expedia,122.86000061035156,124.25,1.131
2024-07-03,FARM,Farmer Brothers Company,2.4100000858306885,2.5,3.734
2024-07-03,FARO,Faro Technologies,15.949999809265137,16.239999771118164,1.818
2024-07-03,FCAP,First Capital,30.010000228881836,30.510000228881836,1.666
2024-07-03,FCEL,Fuelcell Energy,0.6000000238418579,0.6600000262260437,10.0
2024-07-03,FIVE,Five Below Inc.,106.1500015258789,108.47000122070312,2.186
2024-07-03,FLEX,Flextronics International Ltd,29.469999313354492,30.100000381469727,2.138
2024-07-03,FLL,Full House Resorts,4.880000114440918,5.050000190734863,3.484
2024-07-03,FLXS,Flexsteel Industries,29.610000610351562,31.079999923706055,4.965
2024-07-03,FONR,Fonar Corp.,15.899999618530273,16.059999465942383,1.006
2024-07-03,FORM,Formfactor,60.93000030517578,62.220001220703125,2.117
2024-07-03,FOSL,Fossil,1.350000023841858,1.3700000047683716,1.481
2024-07-03,FSLR,First Solar,216.72999572753906,231.11000061035156,6.635
2024-07-03,FSTR,L.B. Foster Company,20.389999389648438,22.18000030517578,8.779
2024-07-03,GAIN,Gladstone Investment Corp.,13.989999771118164,14.140000343322754,1.072
2024-07-03,GASS,Stealthgas,7.46999979019165,7.590000152587891,1.606
2024-07-03,GBLI,Global Indemnity Plc,30.65999984741211,31.34000015258789,2.218
2024-07-03,GENE,Genetic Technologies Ltd,1.3700000047683716,1.399999976158142,2.19
2024-07-03,GEOS,Oyo Geospace Corp.,8.90999984741211,9.279999732971191,4.153
2024-07-03,GERN,Geron Corp.,4.170000076293945,4.360000133514404,4.556
2024-07-03,GEVO,Gevo,0.5400000214576721,0.5799999833106995,7.407
2024-07-03,GGAL,Grupo Financiero Galicia S.A.,28.110000610351562,28.5,1.387
2024-07-03,GLBZ,Glen Burnie Bancorp,3.950000047683716,4.0,1.266
2024-07-03,GLNG,Golar Lng Limited,31.020000457763672,31.489999771118164,1.515
2024-07-03,GOLD,Randgold Resources Limited,16.6200008392334,17.299999237060547,4.091
2024-07-03,GOODN,Gladstone Commercial Corporatio,21.530000686645508,21.790000915527344,1.208
2024-07-03,GPOR,Gulfport Energy Corp.,153.63999938964844,156.86000061035156,2.096
2024-07-03,GRFS,Grifols S.A.,6.519999980926514,6.639999866485596,1.84
2024-07-03,GRID,Nasdaq Clean Edge Smart Grid First Trust,115.94000244140625,118.23999786376953,1.984
2024-07-03,GSM,Globe Specialty Metals Inc.,5.519999980926514,5.639999866485596,2.174
2024-07-03,GTLS,Chart Industries,142.42999267578125,145.0800018310547,1.861
2024-07-03,GURE,Gulf Resources,1.2000000476837158,1.2200000286102295,1.667
2024-07-03,HA,Hawaiian Holdings,12.119999885559082,12.479999542236328,2.97
2024-07-03,HALO,Halozyme Therapeutics,51.29999923706055,52.0099983215332,1.384
2024-07-03,HERO,Hercules Offshore,21.280000686645508,21.530000686645508,1.175
2024-07-03,HSON,Hudson Global Inc,16.809999465942383,18.959999084472656,12.79
2024-07-03,HWKN,Hawkins,88.83999633789062,90.69000244140625,2.082
2024-07-03,ICAD,Icad Inc.,1.190000057220459,1.2200000286102295,2.521
2024-07-03,ICCC,Immucell Corp.,4.099999904632568,4.28000020980835,4.39
2024-07-03,ICLN,S&P Global Clean Energy Index Ishares,13.260000228881836,13.59000015258789,2.489
2024-07-03,IEP,Icahn Enterprises L.P.,16.510000228881836,16.68000030517578,1.03
2024-07-03,IESC,Integrated Electrical Services,135.6300048828125,144.14999389648438,6.282
2024-07-03,IFGL,FTSE Epra/Nareit Dev Re Ex-US Ishares,19.860000610351562,20.149999618530273,1.46
2024-07-03,IGOV,S&P/Citi Intl Treasury Bond Ishares,38.52000045776367,38.93000030517578,1.064
2024-07-03,IMOS,Chipmos Technologies [Bermuda] Ltd,25.940000534057617,26.31999969482422,1.465
2024-07-03,INTL,Intl Fcstone Inc,22.621000289916992,22.920000076293945,1.322
2024-07-03,IPDN,Professional Diversity Network,0.46000000834465027,0.4699999988079071,2.174
2024-07-03,IRBT,Irobot Corp.,8.729999542236328,8.890000343322754,1.833
2024-07-03,IRIX,Iridex Corp.,2.009999990463257,2.069999933242798,2.985
2024-07-03,LION,Fidelity Southern Corp.,8.3100004196167,8.479999542236328,2.046
2024-07-03,LIVE,Livedeal,21.139999389648438,22.049999237060547,4.305
2024-07-03,LOPE,Grand Canyon Education,141.1300048828125,143.17999267578125,1.453
2024-07-03,LPSN,Liveperson,0.5799999833106995,0.6100000143051147,5.172
2024-07-03,LSCC,Lattice Semiconductor Corp.,60.220001220703125,62.369998931884766,3.57
2024-07-03,LTBR,Lightbridge Corp.,3.609999895095825,3.7799999713897705,4.709
2024-07-03,LUNA,Luna Innovations Inc.,2.9600000381469727,3.059999942779541,3.378
2024-07-03,LXRX,Lexicon Pharmaceuticals,1.600000023841858,1.659999966621399,3.75
2024-07-03,MAG,Magnetek,11.850000381469727,12.25,3.376
2024-07-03,MAGS,Magal Security Systems Ltd,47.150001525878906,47.939998626708984,1.675
2024-07-03,MARK,Remark Media Inc,0.10999999940395355,0.11999999731779099,9.091
2024-07-03,MCHP,Microchip Technology Inc.,92.05999755859375,93.58000183105469,1.651
2024-07-03,MCHX,Marchex,1.4299999475479126,1.5,4.895
2024-07-03,MEMS,Memsic,25.459999084472656,25.940000534057617,1.885
2024-07-03,MEOH,Methanex Corp.,48.15999984741211,49.04999923706055,1.848
2024-07-03,MGAM,Multimedia Games,0.019999999552965164,0.023000000044703484,15.0
2024-07-03,MITK,Mitek Systems Inc,11.170000076293945,11.359999656677246,1.701
2024-07-03,MKSI,Mks Instruments,132.69000244140625,134.9499969482422,1.703
2024-07-03,MKTX,Marketaxess Holdings,193.8000030517578,201.00999450683594,3.72
2024-07-03,MLAB,Mesa Laboratories,87.7300033569336,90.41999816894531,3.066
2024-07-03,MMLP,Martin Midstream Partners L.P.,3.2200000286102295,3.259999990463257,1.242
2024-07-03,MMYT,Makemytrip Limited,86.27999877929688,88.77999877929688,2.898
2024-07-03,MNTX,Manitex International,4.079999923706055,4.210000038146973,3.186
2024-07-03,MOVE,Move Inc,0.3059999942779541,0.3160000145435333,3.268
2024-07-03,MPWR,Monolithic Power Systems,828.75,839.219970703125,1.263
2024-07-03,MU,Micron Technology,132.58999633789062,136.82000732421875,3.19
2024-07-03,MVIS,Microvision,1.059999942779541,1.1100000143051147,4.717
2024-07-03,MYRG,Myr Group,132.5500030517578,135.42999267578125,2.173
2024-07-03,NAII,Natural Alternatives International,5.449999809265137,5.559999942779541,2.018
2024-07-03,NATL,National Interstate Corp.,28.68000030517578,29.239999771118164,1.953
2024-07-03,NCMI,National Cinemedia,4.429999828338623,4.579999923706055,3.386
2024-07-03,NEON,Neonode Inc.,2.1600000858306885,2.2200000286102295,2.778
2024-07-03,NEWP,Newport Corp.,1.4700000286102295,1.600000023841858,8.844
2024-07-03,NKTR,Nektar Therapeutics,1.1699999570846558,1.2999999523162842,11.111
2024-07-03,NLST,Netlist,1.350000023841858,1.3700000047683716,1.481
2024-07-03,NTES,Netease Inc,93.95999908447266,95.91999816894531,2.086
2024-07-03,NURO,Neurometrix,3.5999999046325684,3.7300000190734863,3.611
2024-07-03,NVDA,Nvidia Corp.,122.66999816894531,128.27999877929688,4.573
2024-07-03,NVEC,Nve Corp.,71.77999877929688,72.69999694824219,1.282
2024-07-03,NVMI,Nova Measuring Instruments Ltd,235.5399932861328,238.58999633789062,1.295
2024-07-03,OFIX,Orthofix International N.V.,13.289999961853027,13.520000457763672,1.731
2024-07-03,OLED,Universal Display Corp.,213.44000244140625,217.97999572753906,2.127
2024-07-03,OMAB,Grupo Aeroportuario Del Centro,66.16000366210938,68.23999786376953,3.144
2024-07-03,OMCL,Omnicell,26.15999984741211,26.760000228881836,2.294
2024-07-03,ONCY,Oncolytics Biotech,0.9900000095367432,1.0099999904632568,2.02
2024-07-03,OPEN,Opentable,1.7599999904632568,1.7999999523162842,2.273
2024-07-03,OPHC,Optimumbank Holdings,4.269999980926514,4.349999904632568,1.874
2024-07-03,OPOF,Old Point Financial Corp.,14.65999984741211,15.010000228881836,2.387
2024-07-03,OTEX,Open Text Corp.,30.639999389648438,31.100000381469727,1.501
2024-07-03,OVBC,Ohio Valley Banc,19.610000610351562,19.8799991607666,1.377
2024-07-03,OXLC,Oxford Lane Capital,5.449999809265137,5.510000228881836,1.101
2024-07-03,PAAS,Pan American Silver,19.899999618530273,20.920000076293945,5.126
2024-07-03,PACB,Pacific Biosciences Of California,1.2799999713897705,1.2999999523162842,1.562
2024-07-03,PATK,Patrick Industries,107.12999725341797,109.0999984741211,1.839
2024-07-03,PBHC,Pathfinder Bancorp,12.800000190734863,12.960000038146973,1.25
2024-07-03,PCAR,Paccar Inc.,100.91000366210938,102.0,1.08
2024-07-03,QNST,Quinstreet,16.049999237060547,16.329999923706055,1.745
2024-07-03,QUIK,Quicklogic Corp.,10.279999732971191,10.460000038146973,1.751
2024-07-03,RBCN,Rubicon Technology,0.9800000190734863,1.0,2.041
2024-07-03,RCON,Recon Technology,1.440000057220459,1.4600000381469727,1.389
2024-07-03,RDI,Reading International Inc,1.340000033378601,1.399999976158142,4.478
2024-07-03,RDIB,Reading International Inc,13.399999618530273,14.069999694824219,5.0
2024-07-03,RDWR,Radware Ltd,18.270000457763672,18.770000457763672,2.737
2024-07-03,REFR,Research Frontiers Inc.,1.840000033378601,1.940000057220459,5.435
2024-07-03,RFIL,Rf Industries,3.6500000953674316,3.700000047683716,1.37
2024-07-03,RGCO,Rgc Resources Inc.,19.260000228881836,19.549999237060547,1.506
2024-07-03,RGLD,Royal Gold,126.3499984741211,129.42999267578125,2.438
2024-07-03,RGLS,Regulus Therapeutics Inc.,1.7599999904632568,1.7999999523162842,2.273
2024-07-03,RMTI,Rockwell Medical Technologies,1.690000057220459,1.7699999809265137,4.734
2024-07-03,ROCK,Gibraltar Industries,67.66999816894531,68.38999938964844,1.064
2024-07-03,ROYL,Royale Energy,0.03999999910593033,0.05000000074505806,25.0
2024-07-03,RUSHB,Rush Enterprises,38.9900016784668,39.400001525878906,1.052
2024-07-03,RYAAY,Ryanair Holdings Plc,113.47000122070312,117.8499984741211,3.86
2024-07-03,SATS,Echostar Corp.,18.1299991607666,18.389999389648438,1.434
2024-07-03,SBAC,SBA Communications Corp.,189.0,192.17999267578125,1.683
2024-07-03,SIEB,Siebert Financial,1.7200000286102295,1.7400000095367432,1.163
2024-07-03,SIRI,Sirius Xm Radio Inc.,3.0999999046325684,3.5299999713897705,13.871
2024-07-03,SLVO,Credit Suisse Ag,81.41999816894531,83.5,2.555
2024-07-03,SMCI,Super Micro Computer,837.1699829101562,847.0,1.174
2024-07-03,SMIT,Schmitt Industries,0.014999999664723873,0.016300000250339508,8.667
2024-07-03,SMSI,Smith Micro Software,2.2200000286102295,2.2899999618530273,3.153
2024-07-03,SNCR,Synchronoss Technologies,9.260000228881836,9.399999618530273,1.512
2024-07-03,SNFCA,Security National Financial Corp.,7.960000038146973,8.109999656677246,1.884
2024-07-03,SOHO,Sotherly Hotels Inc.,1.1299999952316284,1.159999966621399,2.655
2024-07-03,SOHU,Sohu.Com Inc.,13.90999984741211,14.210000038146973,2.157
2024-07-03,SOXX,PHLX Sox Semiconductor Sector Ishares,250.08999633789062,254.25999450683594,1.667
2024-07-03,SPRO,Smartpros Ltd,1.3049999475479126,1.3250000476837158,1.533
2024-07-03,SPWR,Sunpower Corp.,2.430000066757202,2.680000066757202,10.288
2024-07-03,SSYS,Stratasys,8.329999923706055,8.600000381469727,3.241
2024-07-03,STEM,Stemcells,1.1100000143051147,1.1399999856948853,2.703
2024-07-03,STRL,Sterling Construction Company Inc,112.95999908447266,116.52999877929688,3.16
2024-07-03,STRM,Streamline Health Solutions,0.49000000953674316,0.5,2.041
2024-07-03,STXS,Stereotaxis,1.7599999904632568,1.7899999618530273,1.705
2024-07-03,TGTX,Tg Therapeutics,18.309999465942383,18.790000915527344,2.622
2024-07-03,TIGR,Tigerlogic Corp.,4.199999809265137,4.440000057220459,5.714
2024-07-03,TINY,Harris & Harris Group,52.742000579833984,53.382999420166016,1.215
2024-07-03,TITN,Titan Machinery Inc.,15.100000381469727,15.279999732971191,1.192
2024-07-03,TLF,Tandy Leather Factory,4.400000095367432,4.449999809265137,1.136
2024-07-03,TNXP,Tonix Pharm Hldg Cor,0.7400000095367432,0.8899999856948853,20.27
2024-07-03,TORM,Tor Minerals International Inc,2.049999952316284,2.0999999046325684,2.439
2024-07-03,TQQQ,Ultrapro QQQ Proshares,77.33000183105469,79.2300033569336,2.457
2024-07-03,TRIB,Trinity Biotech Plc,2.0299999713897705,2.140000104904175,5.419
2024-07-03,VNDA,Vanda Pharmaceuticals Inc.,5.269999980926514,5.360000133514404,1.708
2024-07-03,VNET,21Vianet Group Inc.,2.180000066757202,2.2699999809265137,4.128
2024-07-03,VNQI,Global Ex-US Real Estate ETF Vanguard,40.619998931884766,41.130001068115234,1.256
2024-07-03,VSAT,Viasat,13.739999771118164,14.489999771118164,5.459
2024-07-03,VTNR,Vertex Energy Inc,0.6100000143051147,0.6710000038146973,10.0
2024-07-03,VXUS,Total Intl Stock Idx ETF Vanguard,60.599998474121094,61.31999969482422,1.188
2024-07-03,WHF,Whitehorse Finance Inc.,12.420000076293945,12.619999885559082,1.61
2024-07-03,WHLR,Wheeler Real Estate Investment,18.450000762939453,19.510000228881836,5.745
2024-07-03,WILC,G. Willi-Food International Ltd,8.729999542236328,8.9399995803833,2.405
2024-07-03,WINA,Winmark Corp.,345.17999267578125,352.6700134277344,2.17
2024-07-03,WOOD,S&P Global Timber & Forestry Idx Ishares,77.33000183105469,78.29000091552734,1.241
2024-07-03,WOOF,Vca Antech,3.1050000190734863,3.1700000762939453,2.093
2024-07-03,WYNN,Wynn Resorts Limited,86.33000183105469,87.27999877929688,1.1
2024-07-03,XOMA,Xoma Ltd,24.639999389648438,25.899999618530273,5.114
2024-07-03,XRAY,Dentsply International Inc.,24.440000534057617,24.760000228881836,1.309
2024-07-03,XTLB,Xtl Biopharma Ads,2.2699999809265137,2.299999952316284,1.322
2024-07-03,YY,Yy Inc.,31.010000228881836,31.899999618530273,2.87
2024-07-03,Z,Zillow Inc. Cl A,44.83000183105469,45.79999923706055,2.164
